URL,Etiology,Symptoms
https://www.orthobullets.com/trauma/1001/leg-compartment-syndrome,"Pathophysiology
etiology
trauma
fractures (69% of cases)
crush injuries
contusions
gunshot wounds
tight casts, dressings, or external wrappings
extravasation of IV infusion
burns
postischemic swelling
bleeding disorders
arterial injury
pathoanatomy
cascade of events includes
local trauma and soft tissue destruction
bleeding and edema
increased interstitial pressure
vascular occlusion (decreased venous outflow relative to arterial inflow)
myoneural ischemia
Risk factors
diaphyseal fractures
young age (highest prevalence in 12-19 year olds)","pain out of proportion to the clinical situation is usually the first symptom
may be absent in cases of nerve damage
pain is difficult to assess in a polytrauma patient and impossible to assess in a sedated patient
difficult to assess in children (unable to verbalize)"
https://www.orthobullets.com/pediatrics/4001/pediatric-abuse,,"pain related to fractures
fractures are the second most common
lesion in abused children
frequency of fractures
humerus > tibia > femur
diaphyseal fractures 4 times more common than metaphyseal"
https://www.orthobullets.com/spine/2012/cervical-spine-trauma-evaluation,,
https://www.orthobullets.com/spine/422812/sacroiliac-joint-dysfunction,"Pathophysiology
idiopathic mechanism is the most common
believed to be a result of
repetitive trauma to the SI joint
can begin insidiously or acutely
pain is hypothesized to be generated from
ligamentous/capsule tension
extraneous compression or shear forces
hypomobility or hypermobility
increased levels of estrogen or relaxin during third trimester of pregnancy leading to hypermobility of the SI joint
aberrant joint mechanics
myofascial or kinetic chain imbalances
inflammation
intra-articular mechanisms
arthritis
inflammation and degeneration of the SI joint
occurs in nearly 100% of patients with spondyloarthropathies
ankyklosing spondylitis
Reiter's syndrome
results in subchondral sclerosis, subchondral cyts, osteohytes, joint space narrowing, intra-articular gas and ankylosis
infection
usually the result of hematogenous spread
typically unilateral involvement
organisms:
Staphylococcus aureus
Pseudomonas aeruginosa
Cryptococcus organisms
Mycobacterium tuberculosis
predisposing factors:
immunosuppression
endocarditis
IV drug abuse
metabolic
leads to early degeneration of the joint
diseases:
calcium pyrophosphate crystal deposition
gout
ochronosis
hyperparathyroidism
renal osteodystrophy
acromegaly
tumors
primary
very rare for SI joint
most common types:
giant cell tumor
synovial villoadenomas
chondrosarcomas
secondary (metastatic)
most common
pelvis accounts for 40% of all oseous metastasis (2nd to spine)
extra-articular mechanisms
ethesopathy
inflammation of the ligamentous attachements to the SI joint
frequently occurs with spondyloarthropathies
more frequently the posterior ligaments
insufficency fractures
osteoporotic fractures in elderly patients
repetitive trauma in athletes and military recruits
post-traumatic
more common after lateral compression pelvic ring injuries
Genetics
HLA-B27
associated with
ankylosing spondylitis
Associated conditions
orthopaedic conditions
lumbar spinal fusion
post-traumatic arthritis
metastatic tumors
medical conditions & comorbidities
anklyosing spondylitis
gout
pseudogout
infections","pain patterns
pain usually present
just inferior to the posterior superior iliac spine
frequent pain referral area of other spine pathologies
only 4% of patients will complain of pain above L5
can radiate past the knee and into the foot
wearing a tight fitting belt may improve symptoms"
https://www.orthobullets.com/hand/6109/nail-bed-injury,"Pathophysiology
mechanisms of injury include
crushing fingertip between two objects
catching finger in a closing door
saw injury
snowblower injury
direct blow from a hammer
Associated conditions
D
IP fractures or dislocations",pain
https://www.orthobullets.com/spine/12279/cervical-disc-arthroplasty,,
https://www.orthobullets.com/pathology/8059/rhabdomyosarcoma,"Four sub-types of rhabdomyosarcoma
Embryonal
occurs in infants and young children
Alveolar
occurs in adolescents and young adults
Botryoid
occurs in infants and young children, typically in the vagina
aka Sarcoma botryoides or ""bunch of grapes""
Pleomorphic
tends to occur in older patients 40-70yrs
Genetics
alveolar rhabdomyosarcoma has a common t(2;13) translocation
forms Pax3-FKHR fusion protein
associated with a high risk metastatic disease
Metastasis
nodal metastasis
are known to occur with rhabdomyosarcoma
consider sentinel lymph node biopsy as part of treatment
bone marrow biopsy
is required for staging
bone marrow metastases have been shown to portend a worse prognosis","Presentation
rapidly growing painless mass
most lesions occur in the head/neck, genitourinary system, or retroperitoneum"
https://www.orthobullets.com/hand/6019/ain-compressive-neuropathy,"Pathophysiology
pathophysiology
common causes
transient neuritis (Parsonage-Turner syndrome)
various anatomical cites of compression (see below)
pathoanatomy
potential sites of entrapment of AIN
tendinous edge of deep head of pronator teres
most common cause
fibrous arch of the FDS
thrombosed radial, ulnar or anterior interosseous artery
accessory head of FPL
(Gantzer's muscle)
accessory muscle from FDS to FDP
abberant muscles (FCRB, palmaris profundus)
patient with complete AIN palsy should have no motor function to all muscles innervated by AIN
patients with
Martin-Gruber anastomoses may also present with intrinsic weakness
this is an anomalous anatomy in 15% of population where axons of AIN may cross over and connect to ulnar nerve and innervate other muscle groups (mainly adductor pollicis and dorsal interossei)
Associated conditions
Parsonage-Turner Syndrome
bilateral AIN signs caused by viral brachial neuritis
be suspicious if motor loss is preceded by
intense shoulder pain and viral prodrome","common symptoms
motor deficits without sensory loss
may have vague complaints of deep forearm pain, but unlike other median compression neuropathies (carpal tunnel syndrome and pronator syndrome) pain can be absent
if pain present, typically last only 2-3 weeks"
https://www.orthobullets.com/spine/2031/cervical-myelopathy,"Pathophysiology
etiology
degenerative cervical spondylosis (CSM)
most common cause of cervical myelopathy
compression usually caused by:
osteophytes
discosteophyte complex
degenerative spondylolisthesis
hypertrophy of ligamentum flavum
congenital stenosis
symptoms usually begin when congenital narrowing combined with spondylotic degenerative changes in older patients
OPLL
tumor
epidural abscess
trauma
cervical kyphosis
neurologic injury
mechanism of injury
direct cord compression
ischemic injury secondary to compression of anterior spinal artery
Associated conditions
lumbar spinal stenosis
tandem stenosis occurs in lumbar and cervical spine in ~20% of patients","neck pain and stiffness
axial neck pain (often absent)
occipital headache common
extremity paresthesias
diffuse, bilateral, nondermatomal numbness and tingling
weakness and clumsiness
bilateral weakness and decreased manual dexterity (dropping object, difficulty manipulating fine objects)
gait instability
patient feels ""unstable"" on feet
weakness walking up and down stairs
gait changes are most important clinical predictor
urinary retention
rare and only appear late in disease progression
not very useful in diagnosis due to high prevalence of urinary conditions in this patient population"
https://www.orthobullets.com/basic-science/9063/orthopaedic-implants,,
https://www.orthobullets.com/hand/6114/phalanx-fractures,"Pathophysiology
mechanism of injury
depends on age
10-29 years old - sports is most common
40-69 years old - machinery is most common
>70 years old - falls are most common
Associated conditions
nail bed injuries
associated with distal phalanx fractures",
https://www.orthobullets.com/foot-and-ankle/7036/midfoot-arthritis,"Pathophysiology
etiology
idiopathic (primary)
osteoarthritis is most common form of midfoot arthritis
posttraumatic
inflammatory
pathoanatomy
large forces seen by joints that have limited motion
soft tissues that support joints see abnormally high forces over time
results in midfoot collapse",midfoot pain (and in arch) with toe off
https://www.orthobullets.com/foot-and-ankle/7022/achilles-tendonitis,,
https://www.orthobullets.com/pediatrics/4126/both-bone-forearm-fracture--pediatric,,forearm pain and refuses to use arm
https://www.orthobullets.com/recon/12310/tka-extensor-mechanism-rupture,"Causes
intraoperative
avulsion from tibial tubercle
postoperative
manipulation
impingement
trauma",knee pain and weakness
https://www.orthobullets.com/foot-and-ankle/7028/ankle-sprain,"Pathophysiology
Mechanism of injury
Inversion type ankle injury on a plantarflexed foot
Recurrent ankle sprains can lead to functional instability
Ankle sprains consist of
high ankle sprain
syndesmosis injury
1-10% of all ankle sprains
low ankle sprain
(this topic)
ATFL and CFL injury
>90% of all ankle sprains
Associated conditions
osteochondral defects
peroneal tendon injuries
subtle cavovarus foot
intraarticular pathology
anterior/anterolateral synovitis (most common)
osteochondral defects of the talus
anterior ankle impingement
deltoid ligament injury (isolated deltoid ligament injuries are very rare)
superficial deltoid: limits talar abduction
deep deltoid: limits external rotation
initally treated conservatively, but may require reconstruction if patient continues to have instability
complex regional pain syndrome
fractures
5th metatarsal base
anterior process of calcaneus
lateral or posterior process of the talus","pain with weight bearing (may or may not be able to bear weight)
swelling and ecchymosis
recurrent instability
catching or popping sensation may occur following recurrent sprains"
